Station,date,temp_C,RH_pct,wind_speed_ms,wind_dir_deg,solar_rad_Wm2,surface_pressure_hPa,boundary_layer_height_m,wind_speed_u_ms,wind_speed_v_ms,dilution_volume_index,ventilation_coefficient,photochemical_activitiy_index,geopotential_height_1000hPa,geopotential_height_850hPa,geopotential_height_500hPa,precip_mm,PM2.5_ugm3,O3_8h,PM10_ugm3,NO2_ppb,NOx_ppb,CO_ppm,SO2_ppb,modis_aod_550nm,modis_ndvi,firms_fire_count,firms_frp_mw,pm_n,o3_n,latitude,longtitude,season,year,regime,regime_name,thr_PM,thr_O3,pm_ex,o3_ex,compound,doy_sin,doy_cos,weekday,PM2.5_ugm3_lag1,PM2.5_ugm3_lag2,PM2.5_ugm3_lag3,O3_8h_lag1,O3_8h_lag2,O3_8h_lag3,temp_C_lag1,temp_C_lag2,temp_C_lag3,RH_pct_lag1,RH_pct_lag2,RH_pct_lag3,wind_speed_ms_lag1,wind_speed_ms_lag2,wind_speed_ms_lag3,solar_rad_Wm2_lag1,solar_rad_Wm2_lag2,solar_rad_Wm2_lag3,boundary_layer_height_m_lag1,boundary_layer_height_m_lag2,boundary_layer_height_m_lag3,ventilation_coefficient_lag1,ventilation_coefficient_lag2,ventilation_coefficient_lag3,photochemical_activitiy_index_lag1,photochemical_activitiy_index_lag2,photochemical_activitiy_index_lag3,precip_mm_lag1,precip_mm_lag2,precip_mm_lag3,PM2.5_ugm3_roll3,PM2.5_ugm3_roll7,O3_8h_roll3,O3_8h_roll7,precip_roll3,pm_ex_today,o3_ex_today,compound_today,y24,y48,y72,pm_next,o3_next,pm_ex_next,o3_ex_next
DARUS SALAM,2014-07-31,28.58695652173913,80.21739130434783,14.786956521739132,135.7826086956522,215.8695652173913,1000.7217391304347,713.695652173913,2.815606610652174,-2.859154147347826,0.0014409901304347826,3005.7427536086957,6564.995652173913,106.72249943913044,1502.9635405652175,5738.334373347826,2.7,,1.2487500000000022,25.511739130434783,3.6256521739130436,5.6960869565217385,0.5347826086956522,3.326521739130435,0.404594029,0.562089218,0.0,0.0,5.0,23.0,23.78086,90.355647,mon,2014,2.0,Ventilated-Stormy,39.23206521739131,4.61,,0.0,,-0.48408852163897587,-0.8750190302029955,3,11.169130434782607,12.395,18.303333333333335,1.728750000000002,1.301250000000002,1.2237500000000021,28.778260869565216,28.52173913043478,28.26086956521739,77.6086956521739,80.1304347826087,79.65217391304348,17.847826086956523,16.534782608695654,14.691304347826087,218.2608695652174,210.52173913043478,195.30434782608697,821.7391304347826,805.8695652173913,701.304347826087,4156.032608695652,3735.012077347826,3137.035024091304,6690.656521739131,6382.604347826086,5849.8608695652165,0.9,3.7,3.1,13.955821256038744,21.33729154903068,1.4179166666666594,0.9750000000000021,7.699999999999936,,0.0,,,,,,1.2862500000000021,,0.0
DARUS SALAM,2014-08-01,28.72608695652174,81.91304347826087,10.491304347826087,153.2608695652174,217.56521739130434,999.5304347826087,553.0434782608696,1.284941203695652,-2.566781563869565,0.002065485347826087,1659.5591786434784,6644.673913043478,106.54243956521739,1502.5884157826085,5737.65914847826,0.8,,1.2862500000000021,30.53217391304348,3.4477272727272723,6.6659999999999995,0.571304347826087,3.710434782608696,0.432705392,0.527901655,0.0,0.0,0.0,23.0,23.78086,90.355647,mon,2014,0.0,Humid-Transition,39.23206521739131,4.61,,0.0,,-0.4990686026885319,-0.8665624788845385,4,,11.169130434782607,12.395,1.2487500000000022,1.728750000000002,1.301250000000002,28.58695652173913,28.778260869565216,28.52173913043478,80.21739130434783,77.6086956521739,80.1304347826087,14.786956521739132,17.847826086956523,16.534782608695654,215.8695652173913,218.2608695652174,210.52173913043478,713.695652173913,821.7391304347826,805.8695652173913,3005.7427536086957,4156.032608695652,3735.012077347826,6564.995652173913,6690.656521739131,6382.604347826086,2.7,0.9,3.7,,,1.4262499999999925,1.1105357142857166,7.299999999999937,,0.0,,,,,,1.672500000000002,,0.0
DARUS SALAM,2014-08-02,29.065217391304348,81.78260869565217,10.95217391304348,142.43478260869566,248.65217391304347,997.2608695652174,597.6086956521739,1.9041540535652175,-2.2890922112173913,0.002266573043478261,2038.3574879347827,7722.895652173914,106.36414257391304,1502.2169636956523,5736.990534652174,0.9,,1.672500000000002,26.24173913043478,4.685217391304348,10.050869565217392,0.568695652173913,3.880434782608696,0.546148371,0.517324999,2.0,52.46860859,0.0,23.0,23.78086,90.355647,mon,2014,2.0,Ventilated-Stormy,39.23206521739131,4.61,,0.0,,-0.5139010013093103,-0.8578494977869301,5,,,11.169130434782607,1.2862500000000021,1.2487500000000022,1.728750000000002,28.72608695652174,28.58695652173913,28.778260869565216,81.91304347826087,80.21739130434783,77.6086956521739,10.491304347826087,14.786956521739132,17.847826086956523,217.56521739130434,215.8695652173913,218.2608695652174,553.0434782608696,713.695652173913,821.7391304347826,1659.5591786434784,3005.7427536086957,4156.032608695652,6644.673913043478,6564.995652173913,6690.656521739131,0.8,2.7,0.9,,,1.4212499999999926,1.1982142857142877,4.399999999999936,,0.0,,,,,,1.791250000000002,,0.0
DARUS SALAM,2014-08-03,27.96521739130435,83.1304347826087,19.47826086956522,111.3913043478261,139.47826086956522,995.2913043478261,794.5652173913044,4.987408927565218,-1.9494005379130435,0.0013373868260869565,4451.624396217391,4081.026086956522,106.1876613,1501.8492944782606,5736.328729565217,1.4,,1.791250000000002,28.28190476190476,6.24,9.237391304347826,0.5626086956521739,4.040869565217391,0.171074758,0.423331231,2.0,42.64153461,2.0,23.0,23.78086,90.355647,mon,2014,2.0,Ventilated-Stormy,39.23206521739131,4.61,,0.0,,-0.5285813283559292,-0.8488826652214553,6,,,,1.672500000000002,1.2862500000000021,1.2487500000000022,29.065217391304348,28.72608695652174,28.58695652173913,81.78260869565217,81.91304347826087,80.21739130434783,10.95217391304348,10.491304347826087,14.786956521739132,248.65217391304347,217.56521739130434,215.8695652173913,597.6086956521739,553.0434782608696,713.695652173913,2038.3574879347827,1659.5591786434784,3005.7427536086957,7722.895652173914,6644.673913043478,6564.995652173913,0.9,0.8,2.7,,,1.4024999999999928,1.2964285714285737,4.399999999999936,,0.0,,,,0.0,,0.9237500000000022,,0.0
DARUS SALAM,2014-08-04,27.01304347826087,87.78260869565217,21.221739130434784,124.47826086956522,105.82608695652173,995.7260869565217,756.304347826087,4.762253052608696,-3.2440540770434785,0.001351503043478261,4512.173912956522,2959.217391304348,106.01304788260869,1501.4855164782607,5735.673929391305,7.8999999999999995,,0.9237500000000022,26.75,7.692173913043478,15.494782608695653,0.6117391304347827,4.068695652173913,0.488183124,0.594506644,2.0,39.17464527,6.0,23.0,23.78086,90.355647,mon,2014,2.0,Ventilated-Stormy,39.23206521739131,4.61,,0.0,,-0.5431052396834317,-0.8396646346181327,0,,,,1.791250000000002,1.672500000000002,1.2862500000000021,27.96521739130435,29.065217391304348,28.72608695652174,83.1304347826087,81.78260869565217,81.91304347826087,19.47826086956522,10.95217391304348,10.491304347826087,139.47826086956522,248.65217391304347,217.56521739130434,794.5652173913044,597.6086956521739,553.0434782608696,4451.624396217391,2038.3574879347827,1659.5591786434784,4081.026086956522,7722.895652173914,6644.673913043478,1.4,0.9,0.8,,,1.583333333333326,1.4646428571428591,3.0999999999999366,,0.0,,,0.0,0.0,,0.608750000000002,,0.0
DARUS SALAM,2014-08-05,27.97826086956522,85.0,16.286956521739132,141.95652173913044,226.56521739130434,999.1217391304348,646.5217391304348,2.729425932478261,-3.5384285484782607,0.0017025480869565218,3038.532608695652,6758.104347826086,105.84035415652174,1501.125737695652,5735.026327652174,5.4,,0.608750000000002,43.78909090909091,5.5578260869565215,17.690434782608694,0.7152173913043478,3.8143478260869568,0.372020407,0.464950509,1.0,17.98199811,17.0,23.0,23.78086,90.355647,mon,2014,2.0,Ventilated-Stormy,39.23206521739131,4.61,,0.0,,-0.5574684374327892,-0.8301981337405212,1,,,,0.9237500000000022,1.791250000000002,1.672500000000002,27.01304347826087,27.96521739130435,29.065217391304348,87.78260869565217,83.1304347826087,81.78260869565217,21.221739130434784,19.47826086956522,10.95217391304348,105.82608695652173,139.47826086956522,248.65217391304347,756.304347826087,794.5652173913044,597.6086956521739,4512.173912956522,4451.624396217391,2038.3574879347827,2959.217391304348,4081.026086956522,7722.895652173914,7.8999999999999995,1.4,0.9,,,1.4624999999999926,1.4217857142857164,10.199999999999935,,0.0,,0.0,0.0,0.0,24.118695652173916,0.6050000000000021,0.0,0.0
DARUS SALAM,2014-08-06,28.02173913043478,85.95652173913044,11.230434782608697,154.7391304347826,192.1304347826087,999.4391304347826,485.4347826086956,1.3415086393913043,-2.773406908652174,0.0022270515217391305,1506.5942029434784,5740.308695652174,105.66963101304349,1500.7700644782608,5734.3861165217395,10.799999999999999,24.118695652173916,0.6050000000000021,44.62916666666666,2.8126086956521736,16.45782608695652,0.8365217391304347,3.933043478260869,0.49387222,0.642686728,1.0,24.23518675,23.0,23.0,23.78086,90.355647,mon,2014,0.0,Humid-Transition,39.23206521739131,4.61,0.0,0.0,0.0,-0.5716666713027052,-0.8204859638785327,2,,,,0.608750000000002,0.9237500000000022,1.791250000000002,27.97826086956522,27.01304347826087,27.96521739130435,85.0,87.78260869565217,83.1304347826087,16.286956521739132,21.221739130434784,19.47826086956522,226.56521739130434,105.82608695652173,139.47826086956522,646.5217391304348,756.304347826087,794.5652173913044,3038.532608695652,4512.173912956522,4451.624396217391,6758.104347826086,2959.217391304348,4081.026086956522,5.4,7.8999999999999995,1.4,,,1.1079166666666593,1.322857142857145,14.699999999999935,0.0,0.0,0.0,0.0,0.0,0.0,24.788095238095234,0.9657142857142881,0.0,0.0
DARUS SALAM,2014-08-07,28.12608695652174,85.52173913043478,7.92608695652174,150.04347826086956,157.17391304347825,998.7347826086957,435.2173913043478,1.0418039863913042,-1.778599386652174,0.002855331086956522,969.8007246173912,4678.147826086956,105.50092915217392,1500.418602826087,5733.753484695651,7.3,24.788095238095234,0.9657142857142881,41.25095238095238,4.625909090909091,17.297727272727272,0.8554545454545455,3.9986363636363635,0.275750238,0.521949748,0.0,0.0,21.0,22.0,23.78086,90.355647,mon,2014,0.0,Humid-Transition,39.23206521739131,4.61,0.0,0.0,0.0,-0.5856957398073508,-0.8105309990194823,3,24.118695652173916,,,0.6050000000000021,0.608750000000002,0.9237500000000022,28.02173913043478,27.97826086956522,27.01304347826087,85.95652173913044,85.0,87.78260869565217,11.230434782608697,16.286956521739132,21.221739130434784,192.1304347826087,226.56521739130434,105.82608695652173,485.4347826086956,646.5217391304348,756.304347826087,1506.5942029434784,3038.532608695652,4512.173912956522,5740.308695652174,6758.104347826086,2959.217391304348,10.799999999999999,5.4,7.8999999999999995,,,0.7124999999999927,1.1623214285714307,24.099999999999937,0.0,0.0,0.0,0.0,0.0,0.0,19.892272727272726,1.0337500000000022,0.0,0.0
DARUS SALAM,2014-08-08,28.656521739130437,83.56521739130434,11.682608695652174,123.65217391304348,239.34782608695653,998.7173913043479,578.9130434782609,2.7075563441739128,-1.7226491208695651,0.0022088249130434784,2043.925120782609,7362.052173913044,105.3342984478261,1500.0714554347826,5733.128619347825,2.5,19.892272727272726,1.0337500000000022,42.485217391304346,5.004782608695652,14.128260869565217,0.6060869565217392,4.051304347826087,1.085053645,0.34419266,2.0,47.50645172,22.0,23.0,23.78086,90.355647,mon,2014,2.0,Ventilated-Stormy,39.23206521739131,4.61,0.0,0.0,0.0,-0.5995514915196489,-0.8003361849976323,4,24.788095238095234,24.118695652173916,,0.9657142857142881,0.6050000000000021,0.608750000000002,28.12608695652174,28.02173913043478,27.97826086956522,85.52173913043478,85.95652173913044,85.0,7.92608695652174,11.230434782608697,16.286956521739132,157.17391304347825,192.1304347826087,226.56521739130434,435.2173913043478,485.4347826086956,646.5217391304348,969.8007246173912,1506.5942029434784,3038.532608695652,4678.147826086956,5740.308695652174,6758.104347826086,7.3,10.799999999999999,5.4,,,0.7264880952380879,1.1218877551020427,23.499999999999936,0.0,0.0,0.0,0.0,0.0,0.0,18.25913043478261,1.0212500000000022,0.0,0.0
DARUS SALAM,2014-08-09,28.26086956521739,81.52173913043478,17.482608695652175,132.56521739130434,202.2173913043478,1000.2739130434783,716.7391304347826,3.4981609620869563,-3.2390797961304343,0.0014367140869565218,3537.4214977391302,6058.026086956522,105.16978818695652,1499.7287251304347,5732.511705826088,2.3,18.25913043478261,1.0212500000000022,41.77173913043478,3.9404347826086954,7.867391304347826,0.5582608695652174,3.8530434782608696,0.773272076,0.536662147,0.0,0.0,23.0,23.0,23.78086,90.355647,mon,2014,2.0,Ventilated-Stormy,39.23206521739131,4.61,0.0,0.0,0.0,-0.6132298262997502,-0.7899045386224707,5,19.892272727272726,24.788095238095234,24.118695652173916,1.0337500000000022,0.9657142857142881,0.6050000000000021,28.656521739130437,28.12608695652174,28.02173913043478,83.56521739130434,85.52173913043478,85.95652173913044,11.682608695652174,7.92608695652174,11.230434782608697,239.34782608695653,157.17391304347825,192.1304347826087,578.9130434782609,435.2173913043478,485.4347826086956,2043.925120782609,969.8007246173912,1506.5942029434784,7362.052173913044,4678.147826086956,5740.308695652174,2.5,7.3,10.799999999999999,22.933021205847385,,0.8681547619047546,1.0858163265306142,20.599999999999937,0.0,0.0,0.0,0.0,0.0,0.0,17.011304347826087,1.288750000000002,0.0,0.0
DARUS SALAM,2014-08-10,27.669565217391302,84.65217391304348,16.85217391304348,165.6086956521739,164.47826086956522,1001.7913043478261,664.5652173913044,1.164178855826087,-4.508153108347826,0.0015536322608695652,3142.983091782609,4778.44347826087,105.00744699130433,1499.3905149130435,5731.902926652174,7.800000000000001,17.011304347826087,1.288750000000002,37.326521739130435,2.110909090909091,4.803913043478261,0.5639130434782609,3.8091304347826087,0.863057435,0.413786405,2.0,25.55726521,23.0,23.0,23.78086,90.355647,mon,2014,2.0,Ventilated-Stormy,39.23206521739131,4.61,0.0,0.0,0.0,-0.6267266965083301,-0.7792391467859886,6,18.25913043478261,19.892272727272726,24.788095238095234,1.0212500000000022,1.0337500000000022,0.9657142857142881,28.26086956521739,28.656521739130437,28.12608695652174,81.52173913043478,83.56521739130434,85.52173913043478,17.482608695652175,11.682608695652174,7.92608695652174,202.2173913043478,239.34782608695653,157.17391304347825,716.7391304347826,578.9130434782609,435.2173913043478,3537.4214977391302,2043.925120782609,969.8007246173912,6058.026086956522,7362.052173913044,4678.147826086956,2.3,2.5,7.3,20.979832800050286,,1.0069047619047546,0.9927806122449001,12.099999999999937,0.0,0.0,0.0,0.0,0.0,0.0,23.824782608695653,1.006250000000002,0.0,0.0
DARUS SALAM,2014-08-11,28.460869565217394,82.65217391304348,12.447826086956523,176.7391304347826,218.95652173913044,1001.9695652173913,631.0869565217391,0.1417984598695652,-3.371893596521739,0.0018730530869565218,2264.269323652174,6695.1652173913035,104.84732303043478,1499.0569228260867,5731.3024613478265,3.3000000000000003,23.824782608695653,1.006250000000002,54.88130434782609,2.6645454545454546,6.989130434782608,0.6221739130434782,3.90695652173913,0.978629801,0.540214519,2.0,42.00221139,23.0,23.0,23.78086,90.355647,mon,2014,2.0,Ventilated-Stormy,39.23206521739131,4.61,0.0,0.0,0.0,-0.6400381082043503,-0.7683431655492202,0,17.011304347826087,18.25913043478261,19.892272727272726,1.288750000000002,1.0212500000000022,1.0337500000000022,27.669565217391302,28.26086956521739,28.656521739130437,84.65217391304348,81.52173913043478,83.56521739130434,16.85217391304348,17.482608695652175,11.682608695652174,164.47826086956522,202.2173913043478,239.34782608695653,664.5652173913044,716.7391304347826,578.9130434782609,3142.983091782609,3537.4214977391302,2043.925120782609,4778.44347826087,6058.026086956522,7362.052173913044,7.800000000000001,2.3,2.5,18.38756916996057,,1.114583333333326,0.9209948979591859,12.599999999999937,0.0,0.0,0.0,0.0,0.0,0.0,24.70695652173913,0.7600000000000021,0.0,0.0
DARUS SALAM,2014-08-12,28.543478260869566,84.30434782608695,14.091304347826087,182.7391304347826,207.0,1000.4043478260869,671.304347826087,-0.2196202626956521,-3.862847260521739,0.001549981260869565,2658.7439613913043,6241.626086956521,104.68946357826087,1498.728049173913,5730.7104880869565,9.1,24.70695652173913,0.7600000000000021,53.289130434782614,3.1586956521739133,11.13391304347826,0.6904347826086956,4.23391304347826,0.673364309,0.324374402,2.0,46.33400414,23.0,23.0,23.78086,90.355647,mon,2014,2.0,Ventilated-Stormy,39.23206521739131,4.61,0.0,0.0,0.0,-0.65316012232693,-0.7572198192083127,1,23.824782608695653,17.011304347826087,18.25913043478261,1.006250000000002,1.288750000000002,1.0212500000000022,28.460869565217394,27.669565217391302,28.26086956521739,82.65217391304348,84.65217391304348,81.52173913043478,12.447826086956523,16.85217391304348,17.482608695652175,218.95652173913044,164.47826086956522,202.2173913043478,631.0869565217391,664.5652173913044,716.7391304347826,2264.269323652174,3142.983091782609,3537.4214977391302,6695.1652173913035,4778.44347826087,6058.026086956522,3.3000000000000003,7.800000000000001,2.3,19.698405797101547,,1.1054166666666594,0.9327806122449002,13.399999999999938,0.0,0.0,0.0,0.0,0.0,0.0,24.889,0.5637500000000021,0.0,0.0
DARUS SALAM,2014-08-13,27.421739130434784,90.17391304347827,12.595652173913043,178.52173913043478,119.21739130434783,999.6565217391304,466.0869565217391,0.05974207778260872,-3.4043363627826086,0.0021914440869565217,1639.8792270869565,3459.8826086956524,104.53391540434784,1498.4039908260868,5730.127182391304,15.0,24.889,0.5637500000000021,41.441500000000005,2.408,11.751999999999999,0.7605,4.419,0.241266302,0.361208503,1.0,23.61260388,20.0,20.0,23.78086,90.355647,mon,2014,3.0,Monsoon-Wet-Windy,39.23206521739131,4.61,0.0,0.0,0.0,-0.666088855860977,-0.7458723993404063,2,24.70695652173913,23.824782608695653,17.011304347826087,0.7600000000000021,1.006250000000002,1.288750000000002,28.543478260869566,28.460869565217394,27.669565217391302,84.30434782608695,82.65217391304348,84.65217391304348,14.091304347826087,12.447826086956523,16.85217391304348,207.0,218.95652173913044,164.47826086956522,671.304347826087,631.0869565217391,664.5652173913044,2658.7439613913043,2264.269323652174,3142.983091782609,6241.626086956521,6695.1652173913035,4778.44347826087,9.1,3.3000000000000003,7.800000000000001,21.847681159420386,21.800176790083622,1.018333333333326,0.9543877551020429,20.19999999999994,0.0,0.0,0.0,0.0,0.0,0.0,30.38,0.39375000000000204,0.0,0.0
DARUS SALAM,2014-08-14,27.078260869565216,90.73913043478261,13.195652173913043,180.56521739130434,97.3913043478261,1000.5347826086957,481.7391304347826,-0.05316203169565213,-3.6304401550869567,0.002170120434782609,1788.9311594782607,2747.695652173913,104.38072454782609,1498.0848429565217,5729.5527167826085,15.700000000000001,30.38,0.39375000000000204,44.41304347826087,1.583181818181818,15.810434782608695,1.0908695652173912,4.566521739130435,0.713961869,0.599508041,1.0,14.06784061,23.0,23.0,23.78086,90.355647,mon,2014,3.0,Monsoon-Wet-Windy,39.23206521739131,4.61,0.0,0.0,0.0,-0.6788204829862355,-0.734304263829602,3,24.889,24.70695652173913,23.824782608695653,0.5637500000000021,0.7600000000000021,1.006250000000002,27.421739130434784,28.543478260869566,28.460869565217394,90.17391304347827,84.30434782608695,82.65217391304348,12.595652173913043,14.091304347826087,12.447826086956523,119.21739130434783,207.0,218.95652173913044,466.0869565217391,671.304347826087,631.0869565217391,1639.8792270869565,2658.7439613913043,2264.269323652174,3459.8826086956524,6241.626086956521,6695.1652173913035,15.0,9.1,3.3000000000000003,24.47357971014502,21.91022026834449,0.7766666666666593,0.948494897959186,27.399999999999935,0.0,0.0,0.0,0.0,0.0,0.0,40.72826086956522,0.277500000000002,1.0,0.0
DARUS SALAM,2014-08-15,26.530434782608697,92.17391304347827,10.408695652173913,180.47826086956522,63.391304347826086,1001.9956521739131,373.04347826086956,-0.0025663716956521514,-2.748468647826087,0.0027457520434782607,1115.5193236521739,1740.4782608695652,104.2299363304348,1497.7707005652173,5728.987260782609,18.9,40.72826086956522,0.277500000000002,48.47391304347826,1.3195000000000001,13.166521739130435,1.0834782608695652,4.425217391304348,0.766183174,0.379512845,2.0,56.34038379,23.0,23.0,23.78086,90.355647,mon,2014,3.0,Monsoon-Wet-Windy,39.23206521739131,4.61,1.0,0.0,0.0,-0.6913512362094071,-0.722518835873311,4,30.38,24.889,24.70695652173913,0.39375000000000204,0.5637500000000021,0.7600000000000021,27.078260869565216,27.421739130434784,28.543478260869566,90.73913043478261,90.17391304347827,84.30434782608695,13.195652173913043,12.595652173913043,14.091304347826087,97.3913043478261,119.21739130434783,207.0,481.7391304347826,466.0869565217391,671.304347826087,1788.9311594782607,1639.8792270869565,2658.7439613913043,2747.695652173913,3459.8826086956524,6241.626086956521,15.700000000000001,15.0,9.1,26.65865217391314,22.709063805759456,0.5724999999999926,0.8667857142857163,39.79999999999994,1.0,0.0,0.0,0.0,0.0,0.0,31.564545454545453,0.437500000000002,0.0,0.0
DARUS SALAM,2014-08-16,26.456521739130434,91.21739130434783,7.9173913043478255,196.7826086956522,74.82608695652173,1002.7608695652174,321.7391304347826,-0.5387369438695652,-1.9960500065652174,0.0033403406956521737,696.805555526087,2062.104347826087,104.08159529130435,1497.461657,5728.430982565217,11.799999999999999,31.564545454545453,0.437500000000002,40.948181818181816,1.877,9.085217391304349,0.9621739130434782,4.263478260869565,0.932711448,0.592964394,0.0,0.0,22.0,23.0,23.78086,90.355647,mon,2014,3.0,Monsoon-Wet-Windy,39.23206521739131,4.61,0.0,0.0,0.0,-0.7036774074790128,-0.7105196029692745,5,40.72826086956522,30.38,24.889,0.277500000000002,0.39375000000000204,0.5637500000000021,26.530434782608697,27.078260869565216,27.421739130434784,92.17391304347827,90.73913043478261,90.17391304347827,10.408695652173913,13.195652173913043,12.595652173913043,63.391304347826086,97.3913043478261,119.21739130434783,373.04347826086956,481.7391304347826,466.0869565217391,1115.5193236521739,1788.9311594782607,1639.8792270869565,1740.4782608695652,2747.695652173913,3459.8826086956524,18.9,15.700000000000001,15.0,31.999086956521836,25.68563354037267,0.41166666666665924,0.758750000000002,49.59999999999994,0.0,0.0,0.0,0.0,0.0,0.0,32.86391304347826,1.1375000000000022,0.0,0.0
DARUS SALAM,2014-08-17,26.117391304347827,93.04347826086956,8.195652173913043,203.91304347826087,78.3913043478261,1002.8826086956522,353.69565217391306,-0.7733871353913043,-1.9435561410434783,0.00304694047826087,818.6533816434782,2154.4826086956523,103.9357454173913,1497.1578027826085,5727.884045173912,12.9,32.86391304347826,1.1375000000000022,49.17260869565217,1.691304347826087,8.359565217391303,0.8352173913043479,4.3960869565217395,0.603242524,0.397746631,2.0,18.33555203,23.0,23.0,23.78086,90.355647,mon,2014,3.0,Monsoon-Wet-Windy,39.23206521739131,4.61,0.0,0.0,0.0,-0.7157953492826642,-0.6983101158835584,6,31.564545454545453,40.72826086956522,30.38,0.437500000000002,0.277500000000002,0.39375000000000204,26.456521739130434,26.530434782608697,27.078260869565216,91.21739130434783,92.17391304347827,90.73913043478261,7.9173913043478255,10.408695652173913,13.195652173913043,74.82608695652173,63.391304347826086,97.3913043478261,321.7391304347826,373.04347826086956,481.7391304347826,696.805555526087,1115.5193236521739,1788.9311594782607,2062.104347826087,1740.4782608695652,2747.695652173913,11.799999999999999,18.9,15.700000000000001,34.22426877470365,27.586407114624503,0.3695833333333259,0.6753571428571449,46.399999999999935,0.0,0.0,0.0,0.0,0.0,0.0,30.72391304347826,0.436250000000002,0.0,0.0
DARUS SALAM,2014-08-18,27.252173913043475,87.73913043478261,11.443478260869565,186.34782608695653,134.69565217391303,1005.2608695652174,474.3478260869565,-0.304276129173913,-3.095361462478261,0.002450484304347826,1606.8780193869566,3923.782608695652,103.7924298652174,1496.8592287391307,5727.346612260869,10.1,30.72391304347826,0.436250000000002,60.471363636363634,2.0695238095238095,10.704347826086956,0.8182608695652174,4.32,0.283959318,0.525008669,2.0,35.80608834,23.0,23.0,23.78086,90.355647,mon,2014,3.0,Monsoon-Wet-Windy,39.23206521739131,4.61,0.0,0.0,0.0,-0.7277014757264236,-0.6858939875998223,0,32.86391304347826,31.564545454545453,40.72826086956522,1.1375000000000022,0.437500000000002,0.277500000000002,26.117391304347827,26.456521739130434,26.530434782608697,93.04347826086956,91.21739130434783,92.17391304347827,8.195652173913043,7.9173913043478255,10.408695652173913,78.3913043478261,74.82608695652173,63.391304347826086,353.69565217391306,321.7391304347826,373.04347826086956,818.6533816434782,696.805555526087,1115.5193236521739,2154.4826086956523,2062.104347826087,1740.4782608695652,12.9,11.799999999999999,18.9,35.05223978919641,29.851065499717674,0.6174999999999926,0.653750000000002,43.59999999999994,0.0,0.0,0.0,0.0,0.0,0.0,31.038695652173914,0.466250000000002,0.0,0.0
DARUS SALAM,2014-08-19,27.682608695652174,88.34782608695652,9.878260869565217,190.47826086956522,150.1304347826087,1006.1173913043478,471.7391304347826,-0.5156073619565218,-2.559611877478261,0.0026788725217391303,1365.5917874652173,4505.486956521739,103.65169097391305,1496.5660225652173,5726.818841217392,16.3,31.038695652173914,0.466250000000002,47.546956521739126,1.2865217391304349,10.74521739130435,0.9043478260869565,4.30608695652174,0.447964701,0.542952701,0.0,0.0,23.0,23.0,23.78086,90.355647,mon,2014,3.0,Monsoon-Wet-Windy,39.23206521739131,4.61,0.0,0.0,0.0,-0.7393922635959241,-0.673274892250183,1,30.72391304347826,32.86391304347826,31.564545454545453,0.436250000000002,1.1375000000000022,0.437500000000002,27.252173913043475,26.117391304347827,26.456521739130434,87.73913043478261,93.04347826086956,91.21739130434783,11.443478260869565,8.195652173913043,7.9173913043478255,134.69565217391303,78.3913043478261,74.82608695652173,474.3478260869565,353.69565217391306,321.7391304347826,1606.8780193869566,818.6533816434782,696.805555526087,3923.782608695652,2154.4826086956523,2062.104347826087,10.1,12.9,11.799999999999999,31.717457180500755,30.836655561829474,0.6704166666666592,0.5723214285714306,34.79999999999993,0.0,0.0,0.0,0.0,0.0,0.0,36.6695652173913,0.546250000000002,0.0,0.0
DARUS SALAM,2014-08-20,27.747826086956525,89.56521739130434,6.065217391304348,182.1304347826087,131.17391304347825,1004.8739130434782,340.6521739130435,-0.04593006765217391,-1.593344479,0.004225269391304348,580.4830917826087,3829.8521739130438,103.51357053043478,1496.2782720869566,5726.300889695652,8.200000000000001,36.6695652173913,0.546250000000002,50.68869565217391,1.4375,9.959565217391305,0.9873913043478261,4.2360869565217385,0.531236411,0.479429164,2.0,58.35127037,23.0,23.0,23.78086,90.355647,mon,2014,0.0,Humid-Transition,39.23206521739131,4.61,0.0,0.0,0.0,-0.7508642533989489,-0.6604565640279754,2,31.038695652173914,30.72391304347826,32.86391304347826,0.466250000000002,0.436250000000002,1.1375000000000022,27.682608695652174,27.252173913043475,26.117391304347827,88.34782608695652,87.73913043478261,93.04347826086956,9.878260869565217,11.443478260869565,8.195652173913043,150.1304347826087,134.69565217391303,78.3913043478261,471.7391304347826,474.3478260869565,353.69565217391306,1365.5917874652173,1606.8780193869566,818.6533816434782,4505.486956521739,3923.782608695652,2154.4826086956523,16.3,10.1,12.9,31.542173913043573,31.741189723320158,0.6799999999999926,0.530357142857145,39.29999999999994,0.0,0.0,0.0,0.0,0.0,0.0,41.7315,0.963333333333336,1.0,0.0
